schema_version,method_id,config_id,corruption_probability,query_subset,trials,decoder_contract_recall_at_1,decoder_contract_recall_at_8,decoder_contract_recall_at_32,decoder_contract_recall_at_32_ci_low,decoder_contract_recall_at_32_ci_high,decoder_contract_top1_accuracy,decoder_contract_acceptance_coverage,decoder_contract_conditional_risk,candidate_set_size_median,candidate_set_size_p95,candidate_reduction_ratio,routing_latency_sec_p50,routing_latency_sec_p95,routing_latency_sec_p99,reranking_latency_sec_p50,total_query_latency_sec_p50,total_query_latency_sec_p95,total_query_latency_sec_p99
lazy-semantic-trace-stage-a1-dev-v1,B6_a1s2_multi_table_lsh,B6_a1s2_multi_table_lsh,0.15,all,512,0.5703125,0.865234375,0.97265625,0.9546295060012657,0.9836432747606967,0.5703125,0,0.0,27.0,36.0,0.9973083984375,0.0007723500020802021,0.001316524960566312,0.0015002300147898494,0.005327099992427975,0.006212900043465197,0.008373895031400024,0.009324016957543788
lazy-semantic-trace-stage-a1-dev-v1,B7_margin_aware_multi_probe_lsh,B7_margin_aware_multi_probe_lsh,0.0,all,512,0.95703125,1,1,0.9925530242771171,0.9999999999999999,0.95703125,0.9375,0.0,43.0,57.0,0.9956943359375,0.0012257500202395022,0.0018626699806191028,0.001962647926993668,0.008442399906925857,0.009756599960383028,0.012833619891898705,0.014388070011045783
lazy-semantic-trace-stage-a1-dev-v1,B7_margin_aware_multi_probe_lsh,B7_margin_aware_multi_probe_lsh,0.01,all,512,0.96875,1,1,0.9925530242771171,0.9999999999999999,0.96875,0.935546875,0.0,43.0,56.0,0.9956978515625,0.0012231999426148832,0.0018535450275521724,0.0020053530449513344,0.008552900049835443,0.009892150002997369,0.012394650030182674,0.01477805194677784
lazy-semantic-trace-stage-a1-dev-v1,B7_margin_aware_multi_probe_lsh,B7_margin_aware_multi_probe_lsh,0.03,all,512,0.943359375,0.99609375,1,0.9925530242771171,0.9999999999999999,0.943359375,0.89453125,0.0,42.0,55.0,0.995781640625,0.0012304999982006848,0.0018867149832658468,0.002099380062427371,0.008381049963645637,0.009760849934536964,0.012733079993631692,0.014680126074235885
lazy-semantic-trace-stage-a1-dev-v1,B7_margin_aware_multi_probe_lsh,B7_margin_aware_multi_probe_lsh,0.05,all,512,0.875,0.98046875,0.990234375,0.977345524728445,0.9958216982932597,0.875,0.6875,0.0,42.0,57.0,0.9958078125000001,0.0012229499989189208,0.0019100299919955432,0.002110820058733224,0.008279350004158914,0.009643449971918017,0.012741235108114778,0.01414432392688468
lazy-semantic-trace-stage-a1-dev-v1,B7_margin_aware_multi_probe_lsh,B7_margin_aware_multi_probe_lsh,0.1,all,512,0.70703125,0.90625,0.966796875,0.9474733440447254,0.9791679559639896,0.70703125,0.001953125,0.0,41.0,54.0,0.9959060546875,0.0012330000172369182,0.00191509997821413,0.0021892049314919853,0.008160350029356778,0.009496000071521848,0.012238794943550603,0.0134531099407468
lazy-semantic-trace-stage-a1-dev-v1,B7_margin_aware_multi_probe_lsh,B7_margin_aware_multi_probe_lsh,0.15,all,512,0.541015625,0.853515625,0.95703125,0.9358001975831783,0.9714553011701242,0.541015625,0,0.0,41.0,55.44999999999999,0.9958837890625,0.0012389500043354928,0.0019116049516014755,0.0021438010386191303,0.00815749994944781,0.009536899975501001,0.012450295052258298,0.01471655503730289
lazy-semantic-trace-stage-a1-dev-v1,B0_global_exact_semantic_scan,B0_global_exact_semantic_scan,0.0,non_ambiguous_contract,480,1,1,1,0.9920605009127221,1.0,1,1,0.0,10000.0,10000.0,0.0,0.00011289992835372686,0.000158460042439401,0.00035959598142653443,0.024819000042043626,0.02493324998067692,0.027145675051724535,0.028798642052570357
lazy-semantic-trace-stage-a1-dev-v1,B0_global_exact_semantic_scan,B0_global_exact_semantic_scan,0.01,non_ambiguous_contract,480,1,1,1,0.9920605009127221,1.0,1,1,0.0,10000.0,10000.0,0.0,0.00011349993292242289,0.00015726003330200896,0.00035222599864937225,0.024804600048810244,0.024923750024754554,0.026868175039999186,0.02842428791685961
lazy-semantic-trace-stage-a1-dev-v1,B0_global_exact_semantic_scan,B0_global_exact_semantic_scan,0.03,non_ambiguous_contract,480,1,1,1,0.9920605009127221,1.0,1,1,0.0,10000.0,10000.0,0.0,0.00011409999569877982,0.00014493005000986158,0.0004784630099311469,0.024904149991925806,0.02502214995911345,0.027288329973816867,0.0287983840261586
lazy-semantic-trace-stage-a1-dev-v1,B0_global_exact_semantic_scan,B0_global_exact_semantic_scan,0.05,non_ambiguous_contract,480,1,1,1,0.9920605009127221,1.0,1,0.8458333333333333,0.0,10000.0,10000.0,0.0,0.00011464999988675117,0.0001553800189867614,0.00043293292052112506,0.02499835006892681,0.02513080002972856,0.027253410039702428,0.029402897150721398
lazy-semantic-trace-stage-a1-dev-v1,B0_global_exact_semantic_scan,B0_global_exact_semantic_scan,0.1,non_ambiguous_contract,480,1,1,1,0.9920605009127221,1.0,1,0.0020833333333333333,0.0,10000.0,10000.0,0.0,0.00011389993596822023,0.00016750498907640532,0.000416449978947639,0.025000749970786273,0.02512789994943887,0.02739874500548467,0.029627932015573594
lazy-semantic-trace-stage-a1-dev-v1,B0_global_exact_semantic_scan,B0_global_exact_semantic_scan,0.15,non_ambiguous_contract,480,1,1,1,0.9920605009127221,1.0,1,0,0.0,10000.0,10000.0,0.0,0.00011310004629194736,0.00014715995639562603,0.00039294994086958414,0.024876700015738606,0.024997550004627556,0.027230100007727742,0.02834369496209545
lazy-semantic-trace-stage-a1-dev-v1,B1_exact_content_hash_only,B1_exact_content_hash_only,0.0,non_ambiguous_contract,480,1,1,1,0.9920605009127221,1.0,1,1,0.0,1.0,2.0,0.9998933333333333,0.00012275000335648656,0.00028540996136143786,0.0005112340510822831,0.00038854999002069235,0.0005152499070391059,0.0009991199243813752,0.0012093129870481788
lazy-semantic-trace-stage-a1-dev-v1,B1_exact_content_hash_only,B1_exact_content_hash_only,0.01,non_ambiguous_contract,480,0,0,0,0.0,0.007939499087277936,0,0,0.0,0.0,0.0,1.0,0.00012229999992996454,0.0002923250140156597,0.00048116195714101046,2.00001522898674e-07,0.00012250000145286322,0.00029262501630000765,0.0004815039597451672
lazy-semantic-trace-stage-a1-dev-v1,B1_exact_content_hash_only,B1_exact_content_hash_only,0.03,non_ambiguous_contract,480,0,0,0,0.0,0.007939499087277936,0,0,0.0,0.0,0.0,1.0,0.00012339995009824634,0.0002659899357240643,0.00048057302599772766,2.00001522898674e-07,0.000123599951621145,0.0002662849379703399,0.0004808520281221713
lazy-semantic-trace-stage-a1-dev-v1,B1_exact_content_hash_only,B1_exact_content_hash_only,0.05,non_ambiguous_contract,480,0,0,0,0.0,0.007939499087277936,0,0,0.0,0.0,0.0,1.0,0.00012275000335648656,0.00026712994440458704,0.0005076180177275073,2.00001522898674e-07,0.0001230000052601099,0.00026742994668893505,0.0005079180200118553
lazy-semantic-trace-stage-a1-dev-v1,B1_exact_content_hash_only,B1_exact_content_hash_only,0.1,non_ambiguous_contract,480,0,0,0,0.0,0.007939499087277936,0,0,0.0,0.0,0.0,1.0,0.00012305000564083457,0.0002729649830143897,0.0004338509950321161,2.00001522898674e-07,0.00012335000792518258,0.00027468999614939084,0.0004340929968748235
lazy-semantic-trace-stage-a1-dev-v1,B1_exact_content_hash_only,B1_exact_content_hash_only,0.15,non_ambiguous_contract,480,0,0,0,0.0,0.007939499087277936,0,0,0.0,0.0,0.0,1.0,0.00012229999992996454,0.0002679349447134882,0.0004743360029533503,2.00001522898674e-07,0.00012255000183358788,0.00026822994695976373,0.00047461500507779393
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B3_stage_a_four_table_lsh,0.0,non_ambiguous_contract,480,0.19791666666666666,0.7125,0.7375,0.6963639803595082,0.774864757574035,0.19791666666666666,0,0.0,10.0,10.0,0.9991422916666667,4.9799971748143435e-05,6.230489234440028e-05,0.00011989595717750454,0.0019586500129662454,0.002014449972193688,0.0027733349357731635,0.003086572889005764
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B3_stage_a_four_table_lsh,0.01,non_ambiguous_contract,480,0.18958333333333333,0.7104166666666667,0.7583333333333333,0.7180824239171933,0.7944821682210464,0.18958333333333333,0.0020833333333333333,0.0,10.0,10.0,0.9991258333333334,5.010003224015236e-05,7.000506739132106e-05,0.00013956105802208135,0.0019908499671146274,0.0020420499495230615,0.002735169872175902,0.0030593129631597544
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B3_stage_a_four_table_lsh,0.03,non_ambiguous_contract,480,0.1875,0.6770833333333334,0.725,0.6833873800176918,0.763039845393033,0.1875,0.0020833333333333333,0.0,9.0,10.0,0.9991539583333333,5.010003224015236e-05,7.354998379014429e-05,0.0003343280765693633,0.0019480999326333404,0.002001149987336248,0.0027801150979939846,0.0029988260602112856
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B3_stage_a_four_table_lsh,0.05,non_ambiguous_contract,480,0.19791666666666666,0.7291666666666666,0.7666666666666667,0.7268033319441204,0.8022956018759982,0.19791666666666666,0,0.0,10.0,10.0,0.999135625,5.030003376305103e-05,6.559491739608338e-05,0.0003180880448780949,0.0019922999781556427,0.002044950029812753,0.002787600038573146,0.0031264859973452954
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B3_stage_a_four_table_lsh,0.1,non_ambiguous_contract,480,0.18333333333333332,0.7125,0.75,0.7093809977406285,0.7866492527157325,0.18333333333333332,0,0.0,10.0,10.0,0.9991433333333334,5.030003376305103e-05,8.055503130890424e-05,0.0002973310276865957,0.0019462499767541885,0.0020011000451631844,0.0028087249665986747,0.0029891869192942965
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B3_stage_a_four_table_lsh,0.15,non_ambiguous_contract,480,0.14791666666666667,0.7270833333333333,0.7666666666666667,0.7268033319441204,0.8022956018759982,0.14791666666666667,0,0.0,10.0,10.0,0.9991339583333333,5.039991810917854e-05,6.790505140088498e-05,0.00033568194601684743,0.0019896000158041716,0.0020438500214368105,0.002770599909126758,0.0030049310764297815
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B4_a1p_multi_table_lsh,0.0,non_ambiguous_contract,480,0.23125,0.7625,0.95,0.9266815695616154,0.9661728812598344,0.23125,0.004166666666666667,0.0,43.0,44.0,0.9958972916666666,8.194998372346163e-05,0.00010981002124026407,0.0002133869216777373,0.008345349924638867,0.00843319995328784,0.009607370034791528,0.010219972005579621
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B4_a1p_multi_table_lsh,0.01,non_ambiguous_contract,480,0.19166666666666668,0.7416666666666667,0.9416666666666667,0.9169841856597504,0.9593359234798208,0.19166666666666668,0.008333333333333333,0.0,44.0,44.0,0.9958810416666667,8.220004383474588e-05,0.00012315500644035631,0.00040965001913718805,0.008373800024855882,0.008468999993056059,0.009653219918254762,0.010468944032909346
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B4_a1p_multi_table_lsh,0.03,non_ambiguous_contract,480,0.20208333333333334,0.7166666666666667,0.9375,0.9121799490324678,0.9558729892661639,0.20208333333333334,0.0020833333333333333,0.0,44.0,44.0,0.9958916666666666,8.28000484034419e-05,0.00011831508018076419,0.0003621650254353857,0.008395850018132478,0.00848509999923408,0.009663450007792562,0.012430516014574084
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B4_a1p_multi_table_lsh,0.05,non_ambiguous_contract,480,0.24166666666666667,0.75,0.9520833333333333,0.9291268198228223,0.9678612164190971,0.24166666666666667,0.0020833333333333333,0.0,43.0,44.0,0.9958814583333333,8.254998829215765e-05,0.0001203299849294124,0.0003097820305265485,0.008339749998413026,0.00843104999512434,0.009586239990312604,0.012734055020846423
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B4_a1p_multi_table_lsh,0.1,non_ambiguous_contract,480,0.20833333333333334,0.74375,0.9395833333333333,0.914578659406922,0.9576078643121796,0.20833333333333334,0,0.0,44.0,44.0,0.9958591666666666,8.204998448491096e-05,0.00011064502177760001,0.0003944649954792101,0.008384549990296364,0.008461300109047443,0.009698299923911689,0.011503860020311521
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B4_a1p_multi_table_lsh,0.15,non_ambiguous_contract,480,0.2,0.75,0.9520833333333333,0.9291268198228223,0.9678612164190971,0.2,0,0.0,44.0,44.0,0.9958820833333333,8.240004535764456e-05,0.00012149999383836958,0.0003921680513303723,0.008353000041097403,0.008451750036329031,0.00950380995054729,0.01110378898330964
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B5_a1s1_multi_table_lsh,0.0,non_ambiguous_contract,480,0.225,0.7604166666666666,0.9520833333333333,0.9291268198228223,0.9678612164190971,0.225,0.010416666666666666,0.0,74.0,74.0,0.9929616666666666,9.039998985826969e-05,0.00012621502974070607,0.00017922099214047195,0.014048049983102828,0.014141749998088926,0.01544245500699617,0.01633543294505216
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B5_a1s1_multi_table_lsh,0.01,non_ambiguous_contract,480,0.2625,0.7541666666666667,0.94375,0.9193968603041041,0.9610568342559367,0.2625,0.008333333333333333,0.0,73.0,74.0,0.99300125,8.999998681247234e-05,0.00011304504587315018,0.00017609903588891004,0.0139433000003919,0.014032650040462613,0.015097294939914718,0.01619384395889937
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B5_a1s1_multi_table_lsh,0.03,non_ambiguous_contract,480,0.2125,0.70625,0.9166666666666666,0.8885103388501372,0.9382067452437979,0.2125,0,0.0,73.0,74.0,0.9929845833333333,9.02500469237566e-05,0.00011267003719694907,0.00016204502084292443,0.01411380001809448,0.014206200023181736,0.01558213501702994,0.019226733994437382
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B5_a1s1_multi_table_lsh,0.05,non_ambiguous_contract,480,0.2520833333333333,0.7875,0.9375,0.9121799490324678,0.9558729892661639,0.2520833333333333,0.00625,0.0,72.0,74.0,0.9930110416666666,9.059999138116837e-05,0.00012030009529553345,0.0002675660094246261,0.01396334997843951,0.014055599982384592,0.01562677500187419,0.018443073994712872
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B5_a1s1_multi_table_lsh,0.1,non_ambiguous_contract,480,0.22708333333333333,0.7520833333333333,0.9520833333333333,0.9291268198228223,0.9678612164190971,0.22708333333333333,0,0.0,72.5,74.0,0.9929983333333333,9.015004616230726e-05,0.0001324049662798643,0.0004435270687099542,0.014011150051373988,0.014117000042460859,0.015424369968241078,0.0174799160112161
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B5_a1s1_multi_table_lsh,0.15,non_ambiguous_contract,480,0.26458333333333334,0.7416666666666667,0.95,0.9266815695616154,0.9661728812598344,0.26458333333333334,0,0.0,73.0,74.0,0.9929870833333333,9.024998871609569e-05,0.00014094002544879882,0.0003518299770075825,0.014025500044226646,0.014114700024947524,0.015112955053336919,0.017257375973276732
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B6_a1s2_multi_table_lsh,0.0,non_ambiguous_contract,480,0.19791666666666666,0.7729166666666667,0.95,0.9266815695616154,0.9661728812598344,0.19791666666666666,0,0.0,25.0,26.0,0.9976252083333333,8.844997501000762e-05,0.00011626006453298027,0.0003760459285695101,0.00500415003625676,0.005099600064568222,0.0057648300018627195,0.00613831095979549
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B6_a1s2_multi_table_lsh,0.01,non_ambiguous_contract,480,0.18125,0.7479166666666667,0.925,0.8979151970205804,0.9453362287552335,0.18125,0.0020833333333333333,0.0,25.0,26.0,0.9976270833333334,8.859997615218163e-05,0.00012101499014534055,0.0002593170141335567,0.004979000019375235,0.005076900008134544,0.005698624963406473,0.00628119597560726
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B6_a1s2_multi_table_lsh,0.03,non_ambiguous_contract,480,0.17708333333333334,0.7375,0.9083333333333333,0.879176435584433,0.9310063068276234,0.17708333333333334,0.004166666666666667,0.0,25.0,26.0,0.9976239583333333,8.830003207549453e-05,0.0001178099657408893,0.00040328999515622775,0.004972799972165376,0.00507074996130541,0.005733424890786409,0.0061613720864988845
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B6_a1s2_multi_table_lsh,0.05,non_ambiguous_contract,480,0.2125,0.7416666666666667,0.9270833333333334,0.9002786961548992,0.9471063150413843,0.2125,0,0.0,25.0,26.0,0.9976360416666666,8.790002902969718e-05,0.00011061991681344806,0.00023967498098499955,0.0049418999697081745,0.00505305000115186,0.005768155033001676,0.00613036404014565
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B6_a1s2_multi_table_lsh,0.1,non_ambiguous_contract,480,0.18958333333333333,0.7104166666666667,0.9125,0.8838350907476049,0.9346148225053907,0.18958333333333333,0,0.0,25.0,26.0,0.9976316666666667,8.830003207549453e-05,0.000124170014169067,0.00019534992519766042,0.004965800035279244,0.005059299874119461,0.005766410124488175,0.006319439990911632
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B6_a1s2_multi_table_lsh,0.15,non_ambiguous_contract,480,0.19583333333333333,0.7270833333333333,0.9333333333333333,0.9074017750406834,0.9523839924170091,0.19583333333333333,0,0.0,26.0,26.0,0.9976116666666667,8.779997006058693e-05,0.00011050502653233706,0.0002126379648689177,0.004978700017090887,0.005078800022602081,0.005775349971372633,0.0059860359213780604
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B7_margin_aware_multi_probe_lsh,0.0,non_ambiguous_contract,480,0.21666666666666667,0.75625,0.94375,0.9193968603041041,0.9610568342559367,0.21666666666666667,0.004166666666666667,0.0,39.0,40.0,0.9963245833333333,7.899996126070619e-05,0.00010472998255863784,0.00021048106485977735,0.007578900025691837,0.007656599918846041,0.008661334950011222,0.009183935021283101
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B7_margin_aware_multi_probe_lsh,0.01,non_ambiguous_contract,480,0.2125,0.76875,0.94375,0.9193968603041041,0.9610568342559367,0.2125,0.0020833333333333333,0.0,39.0,40.0,0.996289375,7.860001642256975e-05,0.00011357493349350982,0.0002937249757815148,0.007603599922731519,0.007681049930397421,0.008750114921713247,0.010266247070394422
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B7_margin_aware_multi_probe_lsh,0.03,non_ambiguous_contract,480,0.19166666666666668,0.7375,0.93125,0.9050217673867105,0.9506304146505125,0.19166666666666668,0.0020833333333333333,0.0,38.5,40.0,0.9963195833333334,7.92999635450542e-05,0.00010391498217359184,0.00019208998652174802,0.007638850016519427,0.007718300039414316,0.008842679928056896,0.01063811200321649
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B7_margin_aware_multi_probe_lsh,0.05,non_ambiguous_contract,480,0.22708333333333333,0.7520833333333333,0.94375,0.9193968603041041,0.9610568342559367,0.22708333333333333,0.004166666666666667,0.0,39.0,40.0,0.9962708333333333,7.960002403706312e-05,0.00010363997425884004,0.0002460999868344511,0.007630749954842031,0.007713250000961125,0.008819294982822612,0.010758774004643774
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B7_margin_aware_multi_probe_lsh,0.1,non_ambiguous_contract,480,0.225,0.7770833333333333,0.9520833333333333,0.9291268198228223,0.9678612164190971,0.225,0,0.0,39.0,40.0,0.9963170833333334,7.909990381449461e-05,0.00010247007594443852,0.00028382799238897764,0.007630700012668967,0.0077184499823488295,0.008729304879670961,0.01077695701504125
lazy-semantic-trace-stage-a1-dev-v1,B2_random_bucket_routing,B2_random_bucket_routing::B7_margin_aware_multi_probe_lsh,0.15,non_ambiguous_contract,480,0.21458333333333332,0.76875,0.94375,0.9193968603041041,0.9610568342559367,0.21458333333333332,0,0.0,39.0,40.0,0.996278125,7.910002022981644e-05,0.00010620499379001557,0.00016987301292829214,0.007653349952306598,0.0077318999683484435,0.008684584888396784,0.00959930296754464
lazy-semantic-trace-stage-a1-dev-v1,B3_stage_a_four_table_lsh,B3_stage_a_four_table_lsh,0.0,non_ambiguous_contract,480,1,1,1,0.9920605009127221,1.0,1,1,0.0,11.0,18.0,0.9988416666666666,0.00020869995933026075,0.00037241503596305834,0.00064509097370319,0.002378599951043725,0.0026707000215537846,0.004138319951016454,0.004617625948740167
lazy-semantic-trace-stage-a1-dev-v1,B3_stage_a_four_table_lsh,B3_stage_a_four_table_lsh,0.01,non_ambiguous_contract,480,0.9270833333333334,0.9708333333333333,0.9729166666666667,0.9542186405124441,0.9841052499341721,0.9270833333333334,0.9083333333333333,0.0,11.0,18.0,0.9988616666666666,0.00020800007041543722,0.0003131300501991062,0.0006531019427347925,0.0023496500216424465,0.0026097999652847648,0.004059920157305894,0.004652455981122328
lazy-semantic-trace-stage-a1-dev-v1,B3_stage_a_four_table_lsh,B3_stage_a_four_table_lsh,0.03,non_ambiguous_contract,480,0.7854166666666667,0.9208333333333333,0.9375,0.9121799490324678,0.9558729892661639,0.7854166666666667,0.6979166666666666,0.0,11.0,17.049999999999955,0.99890625,0.00020849995780736208,0.00034722496639005813,0.0007208360172808171,0.0023044999688863754,0.0025371499941684306,0.00399402990587987,0.0047047719685360785
lazy-semantic-trace-stage-a1-dev-v1,B3_stage_a_four_table_lsh,B3_stage_a_four_table_lsh,0.05,non_ambiguous_contract,480,0.6479166666666667,0.8625,0.8875,0.8561007578225626,0.912746130384797,0.6479166666666667,0.45625,0.0,11.0,17.0,0.99891125,0.00020765000954270363,0.00037705496069975167,0.0006940310215577481,0.0023221499868668616,0.0025374999968335032,0.003986410074867306,0.0044925810256972905
lazy-semantic-trace-stage-a1-dev-v1,B3_stage_a_four_table_lsh,B3_stage_a_four_table_lsh,0.1,non_ambiguous_contract,480,0.43125,0.79375,0.8333333333333334,0.7973744910720019,0.8639991762031464,0.43125,0,0.0,10.0,17.0,0.998956875,0.000208650017157197,0.00034117503091692916,0.0006886829808354371,0.00214830000186339,0.002375700103584677,0.003753505047643556,0.004564605016494169
lazy-semantic-trace-stage-a1-dev-v1,B3_stage_a_four_table_lsh,B3_stage_a_four_table_lsh,0.15,non_ambiguous_contract,480,0.3145833333333333,0.7458333333333333,0.7979166666666667,0.759693241950164,0.8314094731769998,0.3145833333333333,0,0.0,10.0,16.0,0.9989733333333334,0.00020775001030415297,0.0003273399372119455,0.0007030630414374163,0.002175849920604378,0.002401400124654174,0.0037182151107117514,0.004542567965108901
lazy-semantic-trace-stage-a1-dev-v1,B4_a1p_multi_table_lsh,B4_a1p_multi_table_lsh,0.0,non_ambiguous_contract,480,1,1,1,0.9920605009127221,1.0,1,1,0.0,47.0,60.049999999999955,0.9952108333333334,0.0006522500771097839,0.001160354982130229,0.0014253669348545373,0.009365750011056662,0.010098950006067753,0.013010019867215302,0.013986960934707894
lazy-semantic-trace-stage-a1-dev-v1,B4_a1p_multi_table_lsh,B4_a1p_multi_table_lsh,0.01,non_ambiguous_contract,480,1,1,1,0.9920605009127221,1.0,1,1,0.0,47.0,61.0,0.9952108333333334,0.0006599000189453363,0.0012143949337769298,0.0015226919960696242,0.009468100033700466,0.010250149935018271,0.012986580107826733,0.014749402933521187
lazy-semantic-trace-stage-a1-dev-v1,B4_a1p_multi_table_lsh,B4_a1p_multi_table_lsh,0.03,non_ambiguous_contract,480,0.9895833333333334,1,1,0.9920605009127221,1.0,0.9895833333333334,0.9875,0.0,47.0,60.0,0.9953127083333333,0.0006573500577360392,0.0012688999995589256,0.0013899639656301582,0.009282700018957257,0.010154100018553436,0.012980519991833715,0.01592200800660063
lazy-semantic-trace-stage-a1-dev-v1,B4_a1p_multi_table_lsh,B4_a1p_multi_table_lsh,0.05,non_ambiguous_contract,480,0.96875,0.9875,0.9958333333333333,0.9849367250249965,0.9988566050467862,0.96875,0.8,0.0,48.0,61.0,0.99521125,0.0006535499705933034,0.001166819920763373,0.0013357200613245356,0.009460450033657253,0.01016809995053336,0.012845940131228417,0.015123038921738042
lazy-semantic-trace-stage-a1-dev-v1,B4_a1p_multi_table_lsh,B4_a1p_multi_table_lsh,0.1,non_ambiguous_contract,480,0.8020833333333334,0.93125,0.9729166666666667,0.9542186405124441,0.9841052499341721,0.8020833333333334,0.0020833333333333333,0.0,46.0,59.0,0.9952972916666667,0.0006513500702567399,0.0012059599859640003,0.001409977977164089,0.009332749992609024,0.010193850030191243,0.012958819948835297,0.017407877927180366
lazy-semantic-trace-stage-a1-dev-v1,B4_a1p_multi_table_lsh,B4_a1p_multi_table_lsh,0.15,non_ambiguous_contract,480,0.6270833333333333,0.875,0.9708333333333333,0.9516423653386287,0.982547939687518,0.6270833333333333,0,0.0,46.0,59.049999999999955,0.9953885416666667,0.0006542500923387706,0.001180430018575862,0.0014106750197242913,0.009130349906627089,0.00993570004357025,0.013229029910871758,0.014909554073819886
lazy-semantic-trace-stage-a1-dev-v1,B5_a1s1_multi_table_lsh,B5_a1s1_multi_table_lsh,0.0,non_ambiguous_contract,480,1,1,1,0.9920605009127221,1.0,1,1,0.0,78.0,95.04999999999995,0.9922039583333333,0.0005709499819204211,0.0010270199098158627,0.0012239090062212197,0.015284900029655546,0.01587925001513213,0.019297465105773876,0.02078019602224231
lazy-semantic-trace-stage-a1-dev-v1,B5_a1s1_multi_table_lsh,B5_a1s1_multi_table_lsh,0.01,non_ambiguous_contract,480,1,1,1,0.9920605009127221,1.0,1,1,0.0,78.0,96.0,0.9921935416666666,0.0005730000557377934,0.001090324920369312,0.0012292490224353968,0.015211799996905029,0.01587990002008155,0.01938810502178967,0.020282160986680533
lazy-semantic-trace-stage-a1-dev-v1,B5_a1s1_multi_table_lsh,B5_a1s1_multi_table_lsh,0.03,non_ambiguous_contract,480,0.9916666666666667,1,1,0.9920605009127221,1.0,0.9916666666666667,0.9854166666666667,0.0,77.0,94.0,0.9923170833333333,0.0005751000135205686,0.0010530949861276894,0.0013140930561348777,0.01513889996567741,0.015775750041939318,0.019567509950138624,0.021780837995465843
lazy-semantic-trace-stage-a1-dev-v1,B5_a1s1_multi_table_lsh,B5_a1s1_multi_table_lsh,0.05,non_ambiguous_contract,480,0.96875,0.9895833333333334,0.99375,0.9817875384855611,0.997872206165752,0.96875,0.8,0.0,77.0,96.04999999999995,0.992205625,0.0005686500226147473,0.0010363099747337397,0.0012223799456842236,0.01514874998247251,0.01575444999616593,0.01976023504976183,0.021034779970068484
lazy-semantic-trace-stage-a1-dev-v1,B5_a1s1_multi_table_lsh,B5_a1s1_multi_table_lsh,0.1,non_ambiguous_contract,480,0.8208333333333333,0.9333333333333333,0.975,0.9568152821429874,0.9856421937240984,0.8208333333333333,0.0020833333333333333,0.0,77.0,94.04999999999995,0.9922766666666667,0.0005741000059060752,0.0010484899510629473,0.0012814899790100749,0.014966049988288432,0.015549350006040186,0.019713349925586952,0.023341558959800727
