schema_version,seed_split,operating_point_label,method,control_label,anomaly_rate,context_accuracy,prior_strength,candidate_subset_size,trials,designated_target_recovery_rate,designated_target_recovery_ci_low,designated_target_recovery_ci_high,query_valid_recovery_rate,query_valid_recovery_ci_low,query_valid_recovery_ci_high,query_equivalent_valid_rate,irrelevant_source_capture_rate,hybrid_spurious_rate,hybrid_spurious_ci_low,hybrid_spurious_ci_high,unsettled_rate,all_truth_included_rate,query_valid_source_included_rate,factor_candidate_recall_rate,target_recovery_given_all_truth_included,valid_recovery_given_all_truth_included,target_recovery_given_truth_missing,mean_iterations_used,mean_candidate_evaluations_proxy,mean_element_operations_proxy,mean_normalized_margin,mean_normalized_reconstruction_similarity,context_prediction_correct_rate,python_version,torch_version,torchhd_version,platform
level1-query-v4,calibration,COLLAPSE_SINGLE,soft_l2_weighted_initialization,normal,0.25,0.7,2.0,10,24,0.5,0.31427131627763083,0.6857286837223692,0.5,0.31427131627763083,0.6857286837223692,0.0,0.0,0.041666666666666664,0.007393265354805126,0.20242226248842232,0.4583333333333333,1.0,1.0,1.0,0.5,0.5,,7.916666666666667,316.6666666666667,324266.6666666667,0.6110724145546556,0.5,0.6666666666666666,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,calibration,COLLAPSE_SINGLE,soft_l2_weighted_initialization,normal,0.25,0.9,0.5,10,24,0.4166666666666667,0.24467347246538232,0.6116566235061137,0.4166666666666667,0.24467347246538232,0.6116566235061137,0.0,0.0,0.0,0.0,0.13798057582897535,0.5833333333333334,1.0,1.0,1.0,0.4166666666666667,0.4166666666666667,,8.833333333333334,353.3333333333333,361813.3333333333,0.4748263022241493,0.4125162760416667,0.875,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,calibration,COLLAPSE_SINGLE,soft_l2_weighted_initialization,normal,0.25,0.9,1.0,10,24,0.625,0.42709619037907065,0.7884086656636855,0.625,0.42709619037907065,0.7884086656636855,0.0,0.0,0.0,0.0,0.13798057582897535,0.375,1.0,1.0,1.0,0.625,0.625,,6.916666666666667,276.6666666666667,283306.6666666667,0.6807638663643351,0.6206868489583334,0.875,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,calibration,COLLAPSE_SINGLE,soft_l2_weighted_initialization,normal,0.25,0.9,2.0,10,24,0.625,0.42709619037907065,0.7884086656636855,0.625,0.42709619037907065,0.7884086656636855,0.0,0.0,0.041666666666666664,0.007393265354805126,0.20242226248842232,0.3333333333333333,1.0,1.0,1.0,0.625,0.625,,6.791666666666667,271.6666666666667,278186.6666666667,0.6898583861378332,0.6240234375,0.875,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,calibration,COLLAPSE_SINGLE,soft_l2_weighted_initialization,normal,0.25,1.0,0.5,10,24,0.4583333333333333,0.27891058351681425,0.6492544644689338,0.4583333333333333,0.27891058351681425,0.6492544644689338,0.0,0.0,0.0,0.0,0.13798057582897535,0.5416666666666666,1.0,1.0,1.0,0.4583333333333333,0.4583333333333333,,8.583333333333334,343.3333333333333,351573.3333333333,0.5086956988088787,0.4523111979166667,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,calibration,COLLAPSE_SINGLE,soft_l2_weighted_initialization,normal,0.25,1.0,1.0,10,24,0.625,0.42709619037907065,0.7884086656636855,0.625,0.42709619037907065,0.7884086656636855,0.0,0.0,0.0,0.0,0.13798057582897535,0.375,1.0,1.0,1.0,0.625,0.625,,6.916666666666667,276.6666666666667,283306.6666666667,0.6820745358709246,0.6223958333333334,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,calibration,COLLAPSE_SINGLE,soft_l2_weighted_initialization,normal,0.25,1.0,2.0,10,24,0.625,0.42709619037907065,0.7884086656636855,0.625,0.42709619037907065,0.7884086656636855,0.0,0.0,0.08333333333333333,0.023158327842973503,0.258492152014506,0.2916666666666667,1.0,1.0,1.0,0.625,0.625,,6.541666666666667,261.6666666666667,267946.6666666667,0.7093987261566023,0.62548828125,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,calibration,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.0,0.7,0.5,5,24,1.0,0.8620194241710247,1.0,1.0,0.8620194241710247,1.0,0.0,0.0,0.0,0.0,0.13798057582897535,0.0,1.0,1.0,1.0,1.0,1.0,,3.125,46.875,12000.0,0.9360894097222222,1.0,0.5416666666666666,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,calibration,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.0,0.7,1.0,5,24,0.875,0.6899571185214243,0.9565574496068442,0.875,0.6899571185214243,0.9565574496068442,0.0,0.0,0.125,0.04344255039315581,0.3100428814785757,0.0,1.0,1.0,1.0,0.875,0.875,,3.2083333333333335,48.125,12320.0,0.8631727430555555,0.8688151041666666,0.5416666666666666,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,calibration,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.0,0.7,2.0,5,24,0.7083333333333334,0.508319363412903,0.8508553966583573,0.7083333333333334,0.508319363412903,0.8508553966583573,0.0,0.0,0.2916666666666667,0.14914460334164276,0.4916806365870971,0.0,1.0,1.0,1.0,0.7083333333333334,0.7083333333333334,,3.9583333333333335,59.375,15200.0,0.7548828125,0.7024739583333334,0.5416666666666666,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
