schema_version,strategy_id,cost_mode,subset,trials,accepted_exact_coverage,coverage,conditional_risk,silent_wrong_rate,median_latency_sec,p95_latency_sec,p99_latency_sec,median_cold_latency_sec,mean_methods_invoked,mean_persistent_bytes,mean_transient_bytes,mean_materialization_time_sec
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D512_FAST->MAP_D1024_ROBUST->BCF_NATIVE,PREMATERIALIZED_ALL_VIEWS,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.09949119994416833,0.21188110982766362,0.3027153718215412,0.09949119994416833,2.90625,763344,12660,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D512_FAST->MAP_D1024_ROBUST->BCF_NATIVE,PREMATERIALIZED_ALL_VIEWS,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.3071851499262266,0.553724670066731,0.6484424870461225,0.3071851499262266,4,1674432,13104,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D512_FAST->MAP_D1024_ROBUST->BCF_NATIVE,LAZY_FALLBACK_VIEW,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.06369830010225996,0.46003497508354485,0.5771758800488891,0.06669565004995093,2.46875,806436,12681,0.01199701952691612
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D512_FAST->MAP_D1024_ROBUST->BCF_NATIVE,LAZY_FALLBACK_VIEW,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.10245645005488768,0.47877781490678883,0.6066771030286329,0.1118734500487335,2.9583333333333335,993168,12772,0.01554314738799197
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D512_FAST->MAP_D1024_ROBUST->BCF_NATIVE,LAZY_FALLBACK_VIEW,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.0027905499446205795,0.0048219950054772176,0.008234908956801503,0.004061799903865904,1,246240,12408,0.0013586359436885687
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D512_FAST->MAP_D1024_ROBUST->BCF_NATIVE,LAZY_FALLBACK_VIEW,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.009144850017037243,0.08783526531769895,0.14580650803633002,0.011417149973567575,1.96875,541728,12552,0.003909276558260899
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D512_FAST->MAP_D1024_ROBUST->BCF_NATIVE,LAZY_FALLBACK_VIEW,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.09949119994416833,0.21188110982766362,0.3027153718215412,0.10407844983274117,2.90625,763344,12660,0.008698764060682151
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D512_FAST->MAP_D1024_ROBUST->BCF_NATIVE,LAZY_FALLBACK_VIEW,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.3071851499262266,0.553724670066731,0.6484424870461225,0.3393158998223953,4,1674432,13104,0.03402140154503286
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.04055644979234785,0.2786777000874281,0.4426505400333548,0.04055644979234785,2.109375,806436,12681,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.05544980015838519,0.33125446001649805,0.4706191730347928,0.05544980015838519,2.4791666666666665,993168,12772,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.0027905499446205795,0.0048219950054772176,0.008234908956801503,0.0027905499446205795,1,246240,12408,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.009144850017037243,0.06127962002065031,0.07384092891705218,0.009144850017037243,1.875,541728,12552,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.050315799948293716,0.12805028498987658,0.19293711188016452,0.050315799948293716,2.5625,763344,12660,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.1681805998669006,0.4171094700461252,0.5017307300376704,0.1681805998669006,3,1674432,13104,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.04055644979234785,0.2786777000874281,0.4426505400333548,0.05449364992091432,2.109375,806436,12681,0.014600451169826556
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.05544980015838519,0.33125446001649805,0.4706191730347928,0.0716248499811627,2.4791666666666665,993168,12772,0.01901438957853922
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.0027905499446205795,0.0048219950054772176,0.008234908956801503,0.004061799903865904,1,246240,12408,0.0013586359436885687
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.009144850017037243,0.06127962002065031,0.07384092891705218,0.011417149973567575,1.875,541728,12552,0.00768108906231646
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.050315799948293716,0.12805028498987658,0.19293711188016452,0.06677709991345182,2.5625,763344,12660,0.015340678128268337
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.1681805998669006,0.4171094700461252,0.5017307300376704,0.20068474992876872,3,1674432,13104,0.03402140154503286
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE,PREMATERIALIZED_ALL_VIEWS,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.05667364987311885,0.46003497508354485,0.5771758800488891,0.05667364987311885,2.29296875,806436,12681,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE,PREMATERIALIZED_ALL_VIEWS,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.09906824998324737,0.47877781490678883,0.6066771030286329,0.09906824998324737,2.7239583333333335,993168,12772,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE,PREMATERIALIZED_ALL_VIEWS,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.0027905499446205795,0.0048219950054772176,0.008234908956801503,0.0027905499446205795,1,246240,12408,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE,PREMATERIALIZED_ALL_VIEWS,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.009144850017037243,0.08971343485172836,0.20275166612118478,0.009144850017037243,1.703125,541728,12552,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE,PREMATERIALIZED_ALL_VIEWS,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.09027019992936403,0.20337532997364172,0.29880780183128064,0.09027019992936403,2.46875,763344,12660,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE,PREMATERIALIZED_ALL_VIEWS,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.3071851499262266,0.553724670066731,0.6484424870461225,0.3071851499262266,4,1674432,13104,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE,LAZY_FALLBACK_VIEW,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.05667364987311885,0.46003497508354485,0.5771758800488891,0.05960294988472015,2.29296875,806436,12681,0.011686198826282634
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE,LAZY_FALLBACK_VIEW,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.09906824998324737,0.47877781490678883,0.6066771030286329,0.10338799987221137,2.7239583333333335,993168,12772,0.015128719787147324
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE,LAZY_FALLBACK_VIEW,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.0027905499446205795,0.0048219950054772176,0.008234908956801503,0.004061799903865904,1,246240,12408,0.0013586359436885687
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE,LAZY_FALLBACK_VIEW,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.009144850017037243,0.08971343485172836,0.20275166612118478,0.011417149973567575,1.703125,541728,12552,0.0034589593760756543
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE,LAZY_FALLBACK_VIEW,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.09027019992936403,0.20337532997364172,0.29880780183128064,0.09321384987561032,2.46875,763344,12660,0.007905798440333456
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE,LAZY_FALLBACK_VIEW,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.3071851499262266,0.553724670066731,0.6484424870461225,0.3393158998223953,4,1674432,13104,0.03402140154503286
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.05658034991938621,0.4483494250162039,0.5659952900430648,0.05658034991938621,1.93359375,806436,12681,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.09579330001724884,0.4685827249020803,0.5961179100174924,0.09579330001724884,2.2447916666666665,993168,12772,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.0027905499446205795,0.0048219950054772176,0.008234908956801503,0.0027905499446205795,1,246240,12408,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.009144850017037243,0.08077279487624764,0.2172188380465377,0.009144850017037243,1.609375,541728,12552,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.09027019992936403,0.18330650002462787,0.29224685581866633,0.09027019992936403,2.125,763344,12660,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.29317399981664494,0.5420458400738425,0.6392961760552134,0.29317399981664494,3,1674432,13104,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST,LAZY_FALLBACK_VIEW,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.05658034991938621,0.4483494250162039,0.5659952900430648,0.060193799901753664,1.93359375,806436,12681,0.010720768749706622
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST,LAZY_FALLBACK_VIEW,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.09579330001724884,0.4685827249020803,0.5961179100174924,0.10063454997725785,2.2447916666666665,993168,12772,0.013841479685045973
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.0027905499446205795,0.0048219950054772176,0.008234908956801503,0.004061799903865904,1,246240,12408,0.0013586359436885687
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.009144850017037243,0.08077279487624764,0.2172188380465377,0.011417149973567575,1.609375,541728,12552,0.003712067184096668
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.09027019992936403,0.18330650002462787,0.29224685581866633,0.09321384987561032,2.125,763344,12660,0.007244984379212838
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.29317399981664494,0.5420458400738425,0.6392961760552134,0.3225990498322062,3,1674432,13104,0.030567387491828413
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.032103449979331344,0.26680470010614954,0.4314699500275304,0.032103449979331344,1.5625,806436,12681,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.04519470006925985,0.32146063998807195,0.46001135303056806,0.04519470006925985,1.75,993168,12772,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.0027905499446205795,0.0048219950054772176,0.008234908956801503,0.0027905499446205795,1,246240,12408,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.009144850017037243,0.05227054005372336,0.06833029107889158,0.009144850017037243,1.46875,541728,12552,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.040345449990127236,0.10749246008344923,0.1834956948598846,0.040345449990127236,1.78125,763344,12660,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.1547456998960115,0.4054306400532367,0.49244394106673994,0.1547456998960115,2,1674432,13104,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.032103449979331344,0.26680470010614954,0.4314699500275304,0.045416949957143515,1.5625,806436,12681,0.013387161720402219
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.04519470006925985,0.32146063998807195,0.46001135303056806,0.06051739997928962,1.75,993168,12772,0.0173966703126401
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.0027905499446205795,0.0048219950054772176,0.008234908956801503,0.004061799903865904,1,246240,12408,0.0013586359436885687
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.009144850017037243,0.05227054005372336,0.06833029107889158,0.011417149973567575,1.46875,541728,12552,0.00773572499929287
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.040345449990127236,0.10749246008344923,0.1834956948598846,0.054659899964462966,1.78125,763344,12660,0.013886898446799023
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.1547456998960115,0.4054306400532367,0.49244394106673994,0.18518454988952726,2,1674432,13104,0.030567387491828413
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.032103449979331344,0.26680470010614954,0.4314699500275304,0.032103449979331344,1.5625,806436,12681,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.04519470006925985,0.32146063998807195,0.46001135303056806,0.04519470006925985,1.75,993168,12772,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.0027905499446205795,0.0048219950054772176,0.008234908956801503,0.0027905499446205795,1,246240,12408,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.009144850017037243,0.05227054005372336,0.06833029107889158,0.009144850017037243,1.46875,541728,12552,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.040345449990127236,0.10749246008344923,0.1834956948598846,0.040345449990127236,1.78125,763344,12660,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.1547456998960115,0.4054306400532367,0.49244394106673994,0.1547456998960115,2,1674432,13104,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.032103449979331344,0.26680470010614954,0.4314699500275304,0.045416949957143515,1.5625,806436,12681,0.013387161720402219
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.04519470006925985,0.32146063998807195,0.46001135303056806,0.06051739997928962,1.75,993168,12772,0.0173966703126401
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.0027905499446205795,0.0048219950054772176,0.008234908956801503,0.004061799903865904,1,246240,12408,0.0013586359436885687
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.009144850017037243,0.05227054005372336,0.06833029107889158,0.011417149973567575,1.46875,541728,12552,0.00773572499929287
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.040345449990127236,0.10749246008344923,0.1834956948598846,0.054659899964462966,1.78125,763344,12660,0.013886898446799023
oracle-portfolio-v0.1,CASCADE:MAP_D1024_FAST->BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.1547456998960115,0.4054306400532367,0.49244394106673994,0.18518454988952726,2,1674432,13104,0.030567387491828413
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST->BCF_NATIVE,PREMATERIALIZED_ALL_VIEWS,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.06568244996014982,0.46003497508354485,0.5771758800488891,0.06568244996014982,2.30078125,806436,12681,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST->BCF_NATIVE,PREMATERIALIZED_ALL_VIEWS,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.10614404990337789,0.47877781490678883,0.6066771030286329,0.10614404990337789,2.6145833333333335,993168,12772,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST->BCF_NATIVE,PREMATERIALIZED_ALL_VIEWS,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.021241700102109462,0.03896115513052789,0.07450297011993823,0.021241700102109462,1.359375,246240,12408,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST->BCF_NATIVE,PREMATERIALIZED_ALL_VIEWS,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.04353035008534789,0.10177733004675245,0.1922698160493746,0.04353035008534789,1.625,541728,12552,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST->BCF_NATIVE,PREMATERIALIZED_ALL_VIEWS,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.09427215001778677,0.22354642499121816,0.2948547218390739,0.09427215001778677,2.21875,763344,12660,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST->BCF_NATIVE,PREMATERIALIZED_ALL_VIEWS,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.3071851499262266,0.553724670066731,0.6484424870461225,0.3071851499262266,4,1674432,13104,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST->BCF_NATIVE,LAZY_FALLBACK_VIEW,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.06568244996014982,0.46003497508354485,0.5771758800488891,0.06886695011053234,2.30078125,806436,12681,0.01189058554427902
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST->BCF_NATIVE,LAZY_FALLBACK_VIEW,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.10614404990337789,0.47877781490678883,0.6066771030286329,0.11229090014239773,2.6145833333333335,993168,12772,0.01528828280728097
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST->BCF_NATIVE,LAZY_FALLBACK_VIEW,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.021241700102109462,0.03896115513052789,0.07450297011993823,0.022769449977204204,1.359375,246240,12408,0.0016974937552731717
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST->BCF_NATIVE,LAZY_FALLBACK_VIEW,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.04353035008534789,0.10177733004675245,0.1922698160493746,0.04621095006586984,1.625,541728,12552,0.0037538562501140404
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST->BCF_NATIVE,LAZY_FALLBACK_VIEW,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.09427215001778677,0.22354642499121816,0.2948547218390739,0.09803985006874427,2.21875,763344,12660,0.008089590626696008
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST->BCF_NATIVE,LAZY_FALLBACK_VIEW,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.3071851499262266,0.553724670066731,0.6484424870461225,0.3393158998223953,4,1674432,13104,0.03402140154503286
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.06740364996949211,0.423213625093922,0.5653112800675439,0.06740364996949211,1.94140625,806436,12681,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.10349439998390153,0.46775233992957505,0.5965679260960316,0.10349439998390153,2.1354166666666665,993168,12772,0.0
